hauljoin,species_code,year,stratum,survey,lat_mid,long_mid,numcpue
-17897,21720,2018,61,98,59.005435,-173.091245,0
-17897,21740,2018,61,98,59.005435,-173.091245,304.2479093097832
-17889,21720,2018,42,98,57.11163,-170.468845,615.46502643659
-17889,21740,2018,42,98,57.11163,-170.468845,331.4042450043177
-17859,21720,2018,42,98,57.68136,-170.910945,76.56401964625088
-17859,21740,2018,42,98,57.68136,-170.910945,3694.2139479316047
-17843,21720,2018,50,98,56.32994,-168.87116,404.84553138992095
-17843,21740,2018,50,98,56.32994,-168.87116,19594.523719272172
-17821,21720,2018,42,98,57.663435,-170.26542,1007.9958712489114
-17821,21740,2018,42,98,57.663435,-170.26542,9183.962382490081
-17805,21720,2018,41,98,58.33181,-169.7311,352.177363480931
-17805,21740,2018,41,98,58.33181,-169.7311,1263.695245431576
-17729,21720,2018,31,98,57.33297,-165.88832,288.26850349709844
-17729,21740,2018,31,98,57.33297,-165.88832,761.852473528046
-17881,21720,2018,41,98,58.990795,-171.779665,156.0231743449757
-17881,21740,2018,41,98,58.990795,-171.779665,4190.336682407919
-17873,21720,2018,43,98,59.997115,-172.61309,3667.748927337979
-17873,21740,2018,43,98,59.997115,-172.61309,7562.156496253024
-17866,21720,2018,41,98,58.666195,-171.08591,372.9925882446478
-17866,21740,2018,41,98,58.666195,-171.08591,2336.1114737427943
-17850,21720,2018,32,98,56.672645,-168.916245,152.2616455416322
-17850,21740,2018,32,98,56.672645,-168.916245,23426.541749762553
-17828,21720,2018,42,98,57.504915,-168.74677,177.04154069515582
-17828,21740,2018,42,98,57.504915,-168.74677,3253.138310273488
-17812,21720,2018,42,98,57.66174,-169.03838,229.13372010188752
-17812,21740,2018,42,98,57.66174,-169.03838,3437.0058015283125
-17721,21720,2018,31,98,56.325835,-166.420125,21.88245480529079
-17721,21740,2018,31,98,56.325835,-166.420125,328.2368220793619
-17715,21720,2018,20,98,59.67074,-168.644515,218.19045058946332
-17715,21740,2018,20,98,59.67074,-168.644515,1487.6621631099772
-17888,21720,2018,61,98,56.667645,-171.987955,137.06067712725937
-17888,21740,2018,61,98,56.667645,-171.987955,502.5558161332844
-17858,21720,2018,42,98,57.502165,-170.58574,214.08180442531068
-17858,21740,2018,42,98,57.502165,-170.58574,169617.01364617364
-17842,21720,2018,50,98,56.335675,-168.25328,22.22060949976386
-17842,21740,2018,50,98,56.335675,-168.25328,1511.0014459839426
-17835,21720,2018,20,98,59.005055,-168.554755,1025.4018992373342
-17835,21740,2018,20,98,59.005055,-168.554755,27303.838807143136
-17820,21720,2018,42,98,57.493925,-169.985175,402.35795965225384
-17820,21740,2018,42,98,57.493925,-169.985175,10508.643181505924
-17728,21720,2018,41,98,58.321125,-167.83353,528.4537025674583
-17728,21740,2018,41,98,58.321125,-167.83353,33953.1503899592
-17896,21720,2018,43,98,59.32854,-173.17416,211.51641501981908
-17896,21740,2018,43,98,59.32854,-173.17416,3518.8639953297175
-17880,21720,2018,41,98,58.66392,-171.720045,65.35204493083793
-17880,21740,2018,41,98,58.66392,-171.720045,762.4405241931092
-17865,21720,2018,41,98,58.33177,-171.00801,200.00426809108106
-17865,21740,2018,41,98,58.33177,-171.00801,400.0085361821621
-17849,21720,2018,32,98,56.676865,-169.528465,470.8973127684255
-17849,21740,2018,32,98,56.676865,-169.528465,1210.8788042616654
-17827,21720,2018,42,98,57.67161,-168.396425,181.55637752179538
-17827,21740,2018,42,98,57.67161,-168.396425,5900.58226945835
-17811,21720,2018,42,98,58.008995,-169.078125,591.7633349059444
-17811,21740,2018,42,98,58.008995,-169.078125,7629.520139323069
-17804,21720,2018,41,98,58.66928,-169.783275,2089.940483139352
-17804,21740,2018,41,98,58.66928,-169.783275,2849.9188406445714
-17720,21720,2018,31,98,56.65908,-166.431785,171.0863986313088
-17720,21740,2018,31,98,56.65908,-166.431785,3782.9103697367173
-17903,21720,2018,62,98,59.67489,-173.89589,307.3292513734112
-17903,21740,2018,62,98,59.67489,-173.89589,3092.5005919449504
-17887,21720,2018,43,98,60.33011,-172.06737,11736.206724934318
-17887,21740,2018,43,98,60.33011,-172.06737,4644.274318957965
-17872,21720,2018,41,98,60.339595,-171.32929,589.927804424606
-17872,21740,2018,41,98,60.339595,-171.32929,8933.192467001178
-17857,21720,2018,42,98,57.84532,-170.611685,100.07682697853488
-17857,21740,2018,42,98,57.84532,-170.611685,1000.7682697853488
-17834,21720,2018,41,98,59.01374,-169.17953,448.2728028530037
-17834,21740,2018,41,98,59.01374,-169.17953,27263.136828059953
-17819,21720,2018,42,98,57.336325,-170.22481,2225.598276073611
-17819,21740,2018,42,98,57.336325,-170.22481,63528.71118732892
-17727,21720,2018,41,98,57.99428,-167.80542,335.12172024996846
-17727,21740,2018,41,98,57.99428,-167.80542,12774.051454234092
-17895,21720,2018,61,98,57.663455,-172.177925,133.76468281974792
-17895,21740,2018,61,98,57.663455,-172.177925,6019.410726888656
-17879,21720,2018,41,98,58.338135,-171.656595,107.26656997658048
-17879,21740,2018,41,98,58.338135,-171.656595,278.89308193910927
-17864,21720,2018,42,98,57.34588,-170.84588,153.1027780288557
-17864,21740,2018,42,98,57.34588,-170.84588,5779.629870589302
-17841,21720,2018,50,98,56.66687,-168.299075,40.122646907065516
-17841,21740,2018,50,98,56.66687,-168.299075,4253.000572148945
-17826,21720,2018,42,98,57.83076,-168.736175,200.55099380036714
-17826,21740,2018,42,98,57.83076,-168.736175,17871.32189198827
-17803,21720,2018,41,98,58.669885,-170.430925,205.3053531153527
-17803,21740,2018,41,98,58.669885,-170.430925,1416.6069364959337
-17719,21720,2018,31,98,56.996755,-166.470665,379.4658638500447
-17719,21740,2018,31,98,56.996755,-166.470665,3015.7550232293024
-17902,21720,2018,62,98,59.848545,-174.23486,331.6377799105772
-17902,21740,2018,62,98,59.848545,-174.23486,5891.447619587901
-17886,21720,2018,43,98,60.1557,-172.31266,1195.4841205699327
-17886,21740,2018,43,98,60.1557,-172.31266,2123.0149037707424
-17871,21720,2018,41,98,60.32992,-170.667655,262.96987659835116
-17871,21740,2018,41,98,60.32992,-170.667655,5380.768244243185
-17856,21720,2018,42,98,57.98446,-170.94973,121.93908508616704
-17856,21740,2018,42,98,57.98446,-170.94973,264.2013510200286
-17848,21720,2018,42,98,56.671215,-170.13932,42.729931577842464
-17848,21740,2018,42,98,56.671215,-170.13932,13139.453960186556
-17833,21720,2018,20,98,59.347815,-169.25164,512.3953035486142
-17833,21740,2018,20,98,59.347815,-169.25164,10555.343253101451
-17818,21720,2018,42,98,57.165835,-169.868225,2028.0532306818827
-17818,21740,2018,42,98,57.165835,-169.868225,92.1842377582674
-17810,21720,2018,42,98,57.831405,-169.38578,280.5127773570086
-17810,21740,2018,42,98,57.831405,-169.38578,1472.692081124295
-17726,21720,2018,31,98,57.667545,-167.77532,382.62511438477105
-17726,21740,2018,31,98,57.667545,-167.77532,4853.297503512096
-17894,21720,2018,61,98,57.334685,-172.108235,173.23311104926688
-17894,21740,2018,61,98,57.334685,-172.108235,5781.655081269282
-17863,21720,2018,41,98,57.33586,-171.46599,80.57336002997329
-17863,21740,2018,41,98,57.33586,-171.46599,3968.2379814761844
-17840,21720,2018,32,98,56.82707,-168.620345,204.26817535327976
-17840,21740,2018,32,98,56.82707,-168.620345,2144.8158412094376
-17825,21720,2018,42,98,58.005555,-168.445605,416.14522574761475
-17825,21740,2018,42,98,58.005555,-168.445605,15835.420958711868
-17733,21720,2018,41,98,59.0013,-170.47417,1283.5800020006143
-17733,21740,2018,41,98,59.0013,-170.47417,2788.4669008978863
-17901,21720,2018,43,98,60.012075,-173.956295,294.2458603653327
-17901,21740,2018,43,98,60.012075,-173.956295,6200.180629126654
-17885,21720,2018,43,98,59.998095,-171.969425,2127.298022359706
-17885,21740,2018,43,98,59.998095,-171.969425,6821.227354305578
-17878,21720,2018,43,98,59.834495,-172.906495,384.3350122239672
-17878,21740,2018,43,98,59.834495,-172.906495,5054.005410745169
-17870,21720,2018,41,98,59.97862,-171.303165,1132.9262818463517
-17870,21740,2018,41,98,59.97862,-171.303165,5911.815325270963
-17854,21720,2018,42,98,57.0001,-169.572205,814.6702845475714
-17854,21740,2018,42,98,57.0001,-169.572205,6400.98080715949
-17847,21720,2018,61,98,56.664365,-170.73146,82.24110971547948
-17847,21740,2018,61,98,56.664365,-170.73146,23952.7232046334
-17832,21720,2018,42,98,56.8451,-169.902365,207.6700534498876
-17832,21740,2018,42,98,56.8451,-169.902365,0
-17809,21720,2018,42,98,58.00751,-169.69868,303.3804316284415
-17809,21740,2018,42,98,58.00751,-169.69868,2188.6731138908995
-17725,21720,2018,31,98,57.3223,-167.740595,356.4317906965432
-17725,21740,2018,31,98,57.3223,-167.740595,293.532062926565
-17718,21720,2018,31,98,56.667075,-165.85724,97.2740579464676
-17718,21740,2018,31,98,56.667075,-165.85724,505.8251013216315
-17893,21720,2018,61,98,56.99962,-172.048695,23.937621431065217
-17893,21740,2018,61,98,56.99962,-172.048695,3973.645157556826
-17862,21720,2018,41,98,57.66616,-171.54429,420.2758331423944
-17862,21740,2018,41,98,57.66616,-171.54429,12264.41294897351
-17839,21720,2018,42,98,56.99893,-170.790955,388.9293324554207
-17839,21740,2018,42,98,56.99893,-170.790955,29833.167618933447
-17824,21720,2018,41,98,58.327575,-168.4872,547.7803611099607
-17824,21740,2018,41,98,58.327575,-168.4872,10517.382933311246
-17817,21720,2018,42,98,57.33112,-169.58318,651.552237106933
-17817,21740,2018,42,98,57.33112,-169.58318,59105.095794700355
-17732,21720,2018,41,98,59.00499,-169.82928,520.791798831148
-17732,21740,2018,41,98,59.00499,-169.82928,30271.023307060474
-17900,21720,2018,43,98,60.12494,-173.769315,188.57326473624636
-17900,21740,2018,43,98,60.12494,-173.769315,3331.461010340352
-17877,21720,2018,43,98,59.67589,-173.24615,2674.9534250582024
-17877,21740,2018,43,98,59.67589,-173.24615,2069.671993110726
-17869,21720,2018,41,98,59.65995,-171.250395,547.513783080388
-17869,21740,2018,41,98,59.65995,-171.250395,1811.007128650514
-17846,21720,2018,61,98,56.347835,-170.677935,158.1873108150382
-17846,21740,2018,61,98,56.347835,-170.677935,1807.8549807432937
-17831,21720,2018,32,98,57.00494,-168.35054,324.02796009493835
-17831,21740,2018,32,98,57.00494,-168.35054,1782.1537805221608
-17808,21720,2018,42,98,57.83366,-169.978145,289.196594064974
-17808,21740,2018,42,98,57.83366,-169.978145,1067.8028088552887
-17724,21720,2018,31,98,57.000325,-167.68659,1059.5883711095914
-17724,21740,2018,31,98,57.000325,-167.68659,279.8912678402694
-17717,21720,2018,31,98,56.991645,-165.238415,266.39582583619364
-17717,21740,2018,31,98,56.991645,-165.238415,1408.0922222770237
-17891,21720,2018,61,98,56.668005,-171.336055,21.726241106091624
-17891,21740,2018,61,98,56.668005,-171.336055,14122.056718959557
-17884,21720,2018,43,98,59.82531,-172.266445,1122.1083716106941
-17884,21740,2018,43,98,59.82531,-172.266445,1436.2987156616884
-17861,21720,2018,41,98,58.00026,-171.58153,308.3462357389609
-17861,21740,2018,41,98,58.00026,-171.58153,781.1437972053676
-17853,21720,2018,42,98,57.1631,-169.32018,599.4829792350198
-17853,21740,2018,42,98,57.1631,-169.32018,44650.38041635647
-17838,21720,2018,42,98,56.841355,-170.47901,189.3632395960049
-17838,21740,2018,42,98,56.841355,-170.47901,14060.220540003364
-17816,21720,2018,42,98,57.67,-169.649055,332.7621471078227
-17816,21740,2018,42,98,57.67,-169.649055,4783.455864674952
-17731,21720,2018,41,98,59.33322,-169.86086,1019.884345115264
-17731,21740,2018,41,98,59.33322,-169.86086,25377.122234338625
-17899,21720,2018,43,98,60.29465,-173.379695,3011.4700244531364
-17899,21740,2018,43,98,60.29465,-173.379695,2209.715017942886
-17876,21720,2018,43,98,59.84067,-173.56242,449.3241393279138
-17876,21740,2018,43,98,59.84067,-173.56242,4786.278875449517
-17868,21720,2018,41,98,59.324865,-171.163875,275.71878755499137
-17868,21740,2018,41,98,59.324865,-171.163875,1201.3461457753197
-17845,21720,2018,50,98,56.33946,-170.06176,20.858561763786632
-17845,21740,2018,50,98,56.33946,-170.06176,7091.910999687455
-17830,21720,2018,32,98,57.160965,-168.63407,269.6310037491154
-17830,21740,2018,32,98,57.160965,-168.63407,186.66761798015682
-17823,21720,2018,41,98,58.338035,-169.12815,1240.4525354620112
-17823,21740,2018,41,98,58.338035,-169.12815,20168.83937288233
-17807,21720,2018,42,98,58.00241,-170.35638,302.1623996454752
-17807,21740,2018,42,98,58.00241,-170.35638,1115.676552537139
-17716,21720,2018,31,98,57.011085,-165.851435,184.8713745856859
-17716,21740,2018,31,98,57.011085,-165.851435,3050.3776806638175
-17883,21720,2018,43,98,59.65869,-171.89185,347.48758872063974
-17883,21740,2018,43,98,59.65869,-171.89185,1541.976174947839
-19005,21720,2019,50,98,55.67271,-166.398615,0
-19005,21740,2019,50,98,55.67271,-166.398615,38.6945877783338
-18990,21720,2019,10,98,59.00585,-164.001005,466.5234766159889
-18990,21740,2019,10,98,59.00585,-164.001005,279.9140859695934
-18975,21720,2019,50,98,55.32119,-165.164915,39.806912589791956
-18975,21740,2019,50,98,55.32119,-165.164915,13434.832999054785
-18945,21720,2019,10,98,59.33264,-164.65323,0
-18945,21740,2019,10,98,59.33264,-164.65323,290.304646589376
-18777,21720,2019,31,98,56.00242,-162.282785,145.4975774653352
-18777,21740,2019,31,98,56.00242,-162.282785,10063.582441352351
-18761,21720,2019,10,98,57.00525,-159.697,10126.130813571408
-18761,21740,2019,10,98,57.00525,-159.697,2378.621332046975
-19074,21720,2019,31,98,57.34203,-167.733365,583.4521811020012
-19074,21740,2019,31,98,57.34203,-167.733365,16379.879750937662
-18997,21720,2019,31,98,56.999015,-164.613,402.9220804657779
-18997,21740,2019,31,98,56.999015,-164.613,29189.466273743023
-18982,21720,2019,31,98,56.99533,-164.031225,318.9998050665807
-18982,21740,2019,31,98,56.99533,-164.031225,35899.74729326212
-18953,21720,2019,10,98,58.342135,-165.284105,8311.5869022088
-18953,21740,2019,10,98,58.342135,-165.284105,2326.2750513470696
-18880,21720,2019,10,98,57.999925,-163.383455,213.84746140823174
-18880,21740,2019,10,98,57.999925,-163.383455,491.849161238933
-18784,21720,2019,31,98,54.703735,-165.14213,186.70910489937387
-18784,21740,2019,31,98,54.703735,-165.14213,200749.6295878068
-18768,21720,2019,10,98,58.22118,-161.544645,223.36914834257857
-18768,21740,2019,10,98,58.22118,-161.544645,424.4013818508993
-19055,21720,2019,50,98,56.006235,-167.611485,156.52654449535078
-19055,21740,2019,50,98,56.006235,-167.611485,117.3949083715131
-19013,21720,2019,50,98,55.340175,-165.78715,0
-19013,21740,2019,50,98,55.340175,-165.78715,79.62909246504337
-19004,21720,2019,50,98,55.998665,-166.401005,0
-19004,21740,2019,50,98,55.998665,-166.401005,31.536622565222938
-18989,21720,2019,10,98,58.986895,-163.34393,115.35114225776513
-18989,21740,2019,10,98,58.986895,-163.34393,876.668681159015
-18974,21720,2019,50,98,54.999705,-165.159035,505.08781267303203
-18974,21740,2019,50,98,54.999705,-165.159035,4987.742150146191
-18944,21720,2019,10,98,59.339775,-163.986185,0
-18944,21740,2019,10,98,59.339775,-163.986185,396.6656287249382
-18776,21720,2019,31,98,56.33346,-162.189745,348.28530870747227
-18776,21740,2019,31,98,56.33346,-162.189745,9120.72152177693
-18760,21720,2019,10,98,57.33502,-159.666085,3081.227646420638
-18760,21740,2019,10,98,57.33502,-159.666085,1723.76371827728
-18752,21720,2019,31,98,56.337575,-162.79027,172.99589446143264
-18752,21740,2019,31,98,56.337575,-162.79027,32025.864962172716
-19073,21720,2019,32,98,57.32237,-168.381415,365.1473433431175
-19073,21740,2019,32,98,57.32237,-168.381415,73851.0501911455
-18996,21720,2019,31,98,57.33372,-164.617605,476.39893583366853
-18996,21740,2019,31,98,57.33372,-164.617605,6896.44173778263
-18981,21720,2019,31,98,56.66518,-164.013135,175.33368465820396
-18981,21740,2019,31,98,56.66518,-164.013135,39647.32944333637
-18783,21720,2019,31,98,55.043145,-164.578175,1914.115612583
-18783,21740,2019,31,98,55.043145,-164.578175,110.00664440132184
-18767,21720,2019,10,98,58.286685,-160.82688,816.7208550207646
-18767,21740,2019,10,98,58.286685,-160.82688,171.94123263595043
-19012,21720,2019,50,98,55.661835,-165.80351,0
-19012,21740,2019,50,98,55.661835,-165.80351,0
-19003,21720,2019,31,98,56.33174,-166.41348,78.22312877613598
-19003,21740,2019,31,98,56.33174,-166.41348,7626.7550556732585
-18988,21720,2019,10,98,58.67313,-163.343305,1954.8722974903683
-18988,21740,2019,10,98,58.67313,-163.343305,452.9582152721585
-18973,21720,2019,31,98,56.658075,-165.8574,360.9188090581598
-18973,21740,2019,31,98,56.658075,-165.8574,12947.962274961483
-18952,21720,2019,10,98,58.672615,-165.29624,2582.1836503397935
-18952,21740,2019,10,98,58.672615,-165.29624,571.2795686592464
-18879,21720,2019,10,98,57.66848,-163.388685,561.7556737323047
-18879,21740,2019,10,98,57.66848,-163.388685,436.92107956957034
-18774,21720,2019,31,98,56.665105,-162.18412,986.4862150209924
-18774,21740,2019,31,98,56.665105,-162.18412,6165.538843881202
-18759,21720,2019,10,98,57.66768,-159.625385,2668.747103297415
-18759,21740,2019,10,98,57.66768,-159.625385,511.50986146533785
-18753,21720,2019,31,98,55.99238,-162.80285,61.36110717036445
-18753,21740,2019,31,98,55.99238,-162.80285,674.9721788740089
-19054,21720,2019,50,98,56.011885,-168.226765,714.9869272000522
-19054,21740,2019,50,98,56.011885,-168.226765,49628.504358591854
-18995,21720,2019,10,98,57.664385,-164.63374,816.3173916653528
-18995,21740,2019,10,98,57.664385,-164.63374,279.8802485709781
-18980,21720,2019,31,98,56.33301,-164.010565,181.52025345128428
-18980,21740,2019,31,98,56.33301,-164.010565,50054.20988919164
-18942,21720,2019,20,98,59.3352,-166.615835,1003.3478216758783
-18942,21740,2019,20,98,59.3352,-166.615835,583.3417567883014
-18782,21720,2019,31,98,55.33744,-164.555105,125.2037273316565
-18782,21740,2019,31,98,55.33744,-164.555105,6114.115351362559
-18766,21720,2019,10,98,58.00852,-160.869215,2139.8245681946364
-18766,21740,2019,10,98,58.00852,-160.869215,2054.231585466851
-19080,21720,2019,10,98,58.33564,-166.55127,1334.7701392343224
-19080,21740,2019,10,98,58.33564,-166.55127,422.6772107575354
-19072,21720,2019,32,98,56.99981,-168.3497,464.89465354323664
-19072,21740,2019,32,98,56.99981,-168.3497,6641.35219347481
-19010,21720,2019,31,98,56.01064,-165.79303,344.2128067735897
-19010,21740,2019,31,98,56.01064,-165.79303,1275.612166278597
-19002,21720,2019,31,98,56.66593,-166.415805,65.30674797211663
-19002,21740,2019,31,98,56.66593,-166.415805,19134.877155830174
-18987,21720,2019,10,98,58.661635,-163.98811,3147.6868997982056
-18987,21740,2019,10,98,58.661635,-163.98811,21.412836053049016
-18951,21720,2019,10,98,59.0009,-165.291435,401.81374258807114
-18951,21740,2019,10,98,59.0009,-165.291435,1227.7642134635507
-18878,21720,2019,10,98,57.3285,-163.38133,689.7568845261696
-18878,21740,2019,10,98,57.3285,-163.38133,14986.535945614049
-18773,21720,2019,31,98,56.99535,-162.164465,725.7559632872717
